id,key,value,type
210944279,highway,Residential,regular
210944280,highway,Residential,regular
210944281,highway,Residential,regular
210944282,highway,Residential,regular
210944283,highway,Residential,regular
210944285,highway,Residential,regular
210944286,highway,Residential,regular
210944287,highway,Residential,regular
210944288,highway,Residential,regular
210944289,highway,Residential,regular
210944290,highway,Residential,regular
210944291,highway,Primary_Link,regular
210944292,highway,Tertiary,regular
210944293,highway,Residential,regular
210944294,highway,Residential,regular
210944295,highway,Residential,regular
210944296,highway,Residential,regular
210944297,highway,Residential,regular
210944298,highway,Residential,regular
210944299,highway,Residential,regular
210944300,highway,Residential,regular
210944301,highway,Residential,regular
210944302,highway,Residential,regular
210944303,highway,Residential,regular
210944305,highway,Residential,regular
210944306,highway,Residential,regular
210944307,highway,Residential,regular
210944308,highway,Residential,regular
210944309,highway,Residential,regular
210944310,highway,Residential,regular
210944311,highway,Residential,regular
210944312,highway,Living_Street,regular
210944314,highway,Residential,regular
210944315,highway,Residential,regular
210944316,highway,Residential,regular
210944317,highway,Residential,regular
210944318,highway,Residential,regular
210944319,highway,Residential,regular
210944320,highway,Residential,regular
210944321,highway,Residential,regular
210944322,highway,Residential,regular
210944324,highway,Residential,regular
210944325,highway,Residential,regular
210944326,highway,Residential,regular
210944327,highway,Residential,regular
210944328,highway,Residential,regular
210944329,highway,Tertiary,regular
210944330,highway,Residential,regular
210944331,highway,Tertiary,regular
210944332,highway,Residential,regular
210944333,highway,Residential,regular
210944334,highway,Residential,regular
210944335,highway,Residential,regular
210944336,highway,Residential,regular
210944337,highway,Residential,regular
210944339,highway,Residential,regular
210944340,highway,Residential,regular
210944341,highway,Residential,regular
210963106,highway,Residential,regular
210963107,highway,Residential,regular
210963108,name,5700 Street,regular
210963108,highway,Living_Street,regular
210963109,highway,Secondary,regular
210963110,highway,Residential,regular
210963111,highway,Residential,regular
210963112,highway,Residential,regular
210963113,highway,Residential,regular
210963114,highway,Secondary,regular
210963115,highway,Residential,regular
210963116,highway,Residential,regular
210963117,name,5700 Street,regular
210963117,oneway,No,regular
210963117,highway,Living_Street,regular
210963118,highway,Residential,regular
210963119,highway,Residential,regular
210963120,highway,Residential,regular
210963121,highway,Residential,regular
210963122,highway,Residential,regular
210963123,highway,Residential,regular
210963124,highway,Residential,regular
210963125,highway,Residential,regular
210963126,highway,Residential,regular
210963127,highway,Residential,regular
210963128,highway,Service,regular
210963129,highway,Residential,regular
210963130,highway,Residential,regular
210963131,highway,Tertiary,regular
210963132,highway,Residential,regular
210963133,highway,Service,regular
210963134,highway,Residential,regular
210963135,highway,Residential,regular
210963136,highway,Residential,regular
210963137,highway,Residential,regular
210963138,highway,Residential,regular
210963139,highway,Residential,regular
210963140,highway,Residential,regular
210963141,highway,Residential,regular
210963142,highway,Residential,regular
210963143,highway,Residential,regular
210963144,highway,Residential,regular
210963145,highway,Residential,regular
210963146,highway,Residential,regular
210963147,highway,Residential,regular
210963148,highway,Residential,regular
210963149,highway,Residential,regular
210963150,highway,Residential,regular
210963151,highway,Residential,regular
210963152,highway,Residential,regular
210963153,highway,Residential,regular
210963154,highway,Residential,regular
210963155,highway,Residential,regular
210963157,highway,Residential,regular
210963158,highway,Living_Street,regular
210963159,highway,Residential,regular
210963161,highway,Residential,regular
210963162,highway,Residential,regular
210963164,highway,Residential,regular
210963165,highway,Unclassified,regular
210963167,highway,Residential,regular
210963169,highway,Residential,regular
210963170,highway,Residential,regular
210963171,highway,Residential,regular
210963172,highway,Residential,regular
210963173,highway,Living_Street,regular
210963174,highway,Residential,regular
210963175,highway,Residential,regular
210963176,highway,Residential,regular
210963177,highway,Residential,regular
210963178,highway,Residential,regular
210963179,highway,Living_Street,regular
210963180,highway,Residential,regular
210963181,highway,Unclassified,regular
210963182,highway,Living_Street,regular
210963184,highway,Residential,regular
210963185,highway,Residential,regular
210963186,highway,Residential,regular
210963188,highway,Living_Street,regular
210963190,highway,Living_Street,regular
210963191,highway,Residential,regular
210963193,highway,Residential,regular
210963194,highway,Residential,regular
210963195,highway,Residential,regular
210963196,highway,Residential,regular
210963197,highway,Residential,regular
210963198,highway,Residential,regular
210963200,highway,Residential,regular
210963201,highway,Residential,regular
210963202,highway,Residential,regular
210963204,highway,Residential,regular
210963205,highway,Residential,regular
210963207,highway,Residential,regular
210963208,highway,Residential,regular
210963209,highway,Residential,regular
210963210,highway,Residential,regular
210963211,highway,Residential,regular
210963213,highway,Residential,regular
210963214,highway,Residential,regular
210963215,highway,Residential,regular
210963216,highway,Residential,regular
210963217,highway,Residential,regular
210963218,highway,Residential,regular
210963219,highway,Residential,regular
210963221,highway,Residential,regular
210963222,highway,Residential,regular
210963224,highway,Residential,regular
210963225,highway,Residential,regular
210963227,highway,Residential,regular
210963228,highway,Residential,regular
210963229,highway,Residential,regular
210963232,highway,Residential,regular
210963234,highway,Residential,regular
210963236,highway,Residential,regular
210963238,highway,Residential,regular
210963240,highway,Residential,regular
210963241,highway,Residential,regular
210963243,highway,Residential,regular
210963245,highway,Unclassified,regular
210963247,highway,Residential,regular
210963249,highway,Residential,regular
210963251,highway,Unclassified,regular
210963252,highway,Residential,regular
210963253,highway,Residential,regular
210963254,highway,Residential,regular
210963255,highway,Residential,regular
210963257,highway,Residential,regular
210963259,highway,Residential,regular
210963265,highway,Residential,regular
210963267,highway,Living_Street,regular
210963269,highway,Residential,regular
210963270,highway,Living_Street,regular
210963272,highway,Residential,regular
210963274,highway,Residential,regular
210963275,highway,Residential,regular
210963276,highway,Residential,regular
210963277,highway,Residential,regular
210963278,highway,Residential,regular
210963280,highway,Residential,regular
210963283,highway,Residential,regular
210963286,highway,Residential,regular
210963292,highway,Residential,regular
210963293,highway,Residential,regular
210963294,highway,Living_Street,regular
210963295,highway,Residential,regular
210963299,highway,Living_Street,regular
210963301,highway,Residential,regular
210963303,highway,Residential,regular
210963304,highway,Residential,regular
210963306,highway,Residential,regular
210963308,highway,Residential,regular
210963310,highway,Residential,regular
210963311,highway,Residential,regular
210963313,highway,Residential,regular
210963315,highway,Residential,regular
210963316,highway,Residential,regular
210963319,highway,Residential,regular
210963320,highway,Residential,regular
210963322,highway,Residential,regular
210963323,highway,Residential,regular
210963325,highway,Residential,regular
210963327,highway,Residential,regular
210963329,highway,Residential,regular
210963331,highway,Residential,regular
210963333,highway,Residential,regular
210963334,highway,Residential,regular
210963341,highway,Residential,regular
210963344,highway,Residential,regular
210963346,highway,Residential,regular
210963347,highway,Residential,regular
210963352,highway,Residential,regular
210963355,highway,Unclassified,regular
210963358,highway,Residential,regular
210963361,highway,Residential,regular
210963362,highway,Residential,regular
210963364,highway,Residential,regular
210963366,highway,Residential,regular
210963368,highway,Residential,regular
210963370,highway,Residential,regular
210963371,highway,Residential,regular
210963373,highway,Residential,regular
210963375,highway,Residential,regular
210963377,highway,Residential,regular
210963378,highway,Residential,regular
210963379,highway,Residential,regular
210963380,highway,Residential,regular
210963387,highway,Residential,regular
210963389,highway,Residential,regular
210963390,highway,Living_Street,regular
210963392,highway,Residential,regular
210963394,highway,Residential,regular
210963396,highway,Residential,regular
210963398,highway,Residential,regular
210963400,highway,Residential,regular
210963401,highway,Residential,regular
210963402,highway,Residential,regular
210963403,highway,Residential,regular
210963404,highway,Residential,regular
210963406,highway,Residential,regular
210963408,highway,Residential,regular
210963410,highway,Residential,regular
210963416,highway,Residential,regular
210963417,highway,Residential,regular
210963419,highway,Residential,regular
210963421,highway,Residential,regular
210963422,highway,Residential,regular
210963423,highway,Unclassified,regular
210963424,highway,Residential,regular
210963425,highway,Residential,regular
210963427,highway,Residential,regular
210963429,highway,Residential,regular
210963430,highway,Residential,regular
210963432,highway,Residential,regular
210963434,highway,Residential,regular
210963436,highway,Residential,regular
210963438,highway,Residential,regular
210963440,highway,Unclassified,regular
210963445,highway,Living_Street,regular
210963446,highway,Residential,regular
210963447,highway,Residential,regular
210963448,highway,Residential,regular
210963449,highway,Residential,regular
210963453,cutting,Yes,regular
210963453,highway,Secondary,regular
210963461,oneway,Yes,regular
210963461,highway,Service,regular
210963463,highway,Residential,regular
210963464,highway,Residential,regular
210963466,highway,Residential,regular
210963469,highway,Residential,regular
210963472,highway,Residential,regular
210963474,highway,Residential,regular
210963476,highway,Living_Street,regular
210963478,highway,Residential,regular
210963480,highway,Residential,regular
210963482,highway,Residential,regular
210963486,highway,Residential,regular
210963487,highway,Residential,regular
210963488,highway,Residential,regular
210963489,highway,Unclassified,regular
210963490,highway,Residential,regular
210963492,highway,Residential,regular
210963493,highway,Residential,regular
210963499,highway,Residential,regular
210963501,highway,Residential,regular
210963503,highway,Residential,regular
210963505,highway,Residential,regular
210963507,highway,Residential,regular
210963508,highway,Residential,regular
210963509,highway,Residential,regular
210963510,highway,Residential,regular
210963511,highway,Residential,regular
210963513,highway,Residential,regular
210963514,highway,Residential,regular
210963516,highway,Residential,regular
210963518,highway,Residential,regular
210963520,highway,Residential,regular
210963522,highway,Residential,regular
210963527,highway,Residential,regular
210963529,highway,Residential,regular
210963531,highway,Residential,regular
210963532,highway,Residential,regular
210963534,highway,Unclassified,regular
210963535,highway,Residential,regular
210963538,highway,Living_Street,regular
210963540,highway,Residential,regular
210963543,highway,Residential,regular
210963546,highway,Residential,regular
210963549,highway,Residential,regular
210963552,highway,Residential,regular
210963555,highway,Residential,regular
210963557,highway,Residential,regular
210963559,highway,Residential,regular
210963563,highway,Residential,regular
210963564,highway,Residential,regular
210963565,highway,Residential,regular
210963567,highway,Residential,regular
210963569,highway,Residential,regular
210963571,highway,Living_Street,regular
210963573,highway,Residential,regular
210963575,highway,Residential,regular
210963577,highway,Residential,regular
210963579,highway,Residential,regular
210963581,highway,Residential,regular
210963583,highway,Residential,regular
210963584,highway,Residential,regular
210963586,highway,Residential,regular
210963588,highway,Residential,regular
210963590,highway,Residential,regular
210963592,highway,Residential,regular
210963594,highway,Residential,regular
210963597,highway,Residential,regular
210963599,highway,Residential,regular
210963601,highway,Residential,regular
210963603,highway,Residential,regular
210963605,highway,Residential,regular
210963608,highway,Residential,regular
210963609,highway,Residential,regular
210963610,highway,Residential,regular
210963611,highway,Residential,regular
210963613,highway,Residential,regular
210963618,highway,Residential,regular
210963620,highway,Living_Street,regular
210963622,highway,Residential,regular
210963624,highway,Residential,regular
210963626,highway,Residential,regular
210963628,highway,Residential,regular
210963629,highway,Residential,regular
210963630,highway,Residential,regular
210963631,highway,Residential,regular
210963632,highway,Residential,regular
210963633,highway,Residential,regular
210963634,highway,Residential,regular
210963635,highway,Residential,regular
210963636,highway,Residential,regular
210963637,highway,Residential,regular
210963638,highway,Residential,regular
210963639,highway,Residential,regular
210963640,highway,Residential,regular
210963641,highway,Residential,regular
210963642,highway,Residential,regular
210963643,highway,Residential,regular
210963644,highway,Residential,regular
210963645,highway,Residential,regular
210963646,highway,Residential,regular
210963647,highway,Residential,regular
210963648,highway,Residential,regular
210963649,highway,Residential,regular
210963650,highway,Secondary,regular
210963651,highway,Residential,regular
210963652,highway,Residential,regular
210963653,highway,Residential,regular
210963654,highway,Residential,regular
210963655,highway,Residential,regular
210963656,highway,Residential,regular
210963657,highway,Residential,regular
210963658,highway,Residential,regular
210963659,highway,Residential,regular
210963660,highway,Residential,regular
210963661,highway,Residential,regular
210963662,highway,Residential,regular
210963663,highway,Residential,regular
210963664,highway,Residential,regular
210963665,highway,Residential,regular
210963666,highway,Residential,regular
210963667,highway,Residential,regular
210963668,highway,Residential,regular
210963669,highway,Residential,regular
210963670,highway,Residential,regular
210963671,highway,Residential,regular
210963672,highway,Living_Street,regular
210963673,highway,Residential,regular
210963674,highway,Service,regular
210963675,highway,Residential,regular
210963676,highway,Residential,regular
210963677,highway,Service,regular
210963678,highway,Residential,regular
210963679,highway,Residential,regular
210963680,highway,Residential,regular
210963681,highway,Residential,regular
210963682,highway,Residential,regular
210963683,highway,Residential,regular
210963684,highway,Residential,regular
210963685,highway,Residential,regular
210963686,oneway,Yes,regular
210963686,highway,Service,regular
210963687,highway,Residential,regular
210963688,highway,Residential,regular
210963689,highway,Residential,regular
210963690,highway,Residential,regular
210963691,highway,Residential,regular
210963692,highway,Residential,regular
210964460,oneway,Yes,regular
210964460,highway,Tertiary,regular
210964461,highway,Residential,regular
210964462,highway,Residential,regular
210964463,highway,Residential,regular
210964464,highway,Residential,regular
210964466,highway,Residential,regular
210964467,oneway,Yes,regular
210964467,highway,Tertiary,regular
210964468,highway,Residential,regular
210964469,highway,Residential,regular
210964470,highway,Secondary,regular
210964472,highway,Residential,regular
210964473,highway,Residential,regular
210964474,highway,Residential,regular
210964475,highway,Residential,regular
210964476,highway,Residential,regular
210964477,highway,Tertiary,regular
210964478,oneway,Yes,regular
210964478,highway,Residential,regular
210964479,highway,Residential,regular
210964480,highway,Unclassified,regular
210964481,highway,Residential,regular
210964482,highway,Unclassified,regular
210964483,highway,Residential,regular
210964484,highway,Residential,regular
210964485,highway,Residential,regular
210964487,highway,Residential,regular
210964488,highway,Tertiary,regular
210964489,highway,Residential,regular
210964490,highway,Residential,regular
210964491,highway,Residential,regular
210964492,highway,Residential,regular
210964493,highway,Residential,regular
210964494,highway,Residential,regular
210964497,highway,Residential,regular
210964498,highway,Residential,regular
210964499,highway,Residential,regular
210964500,highway,Residential,regular
210964501,highway,Residential,regular
210964502,highway,Residential,regular
210964503,name,Walking Path,regular
210964503,highway,Path,regular
210964504,highway,Residential,regular
210964505,highway,Residential,regular
210964506,highway,Residential,regular
210964507,highway,Unclassified,regular
210964508,highway,Residential,regular
210964509,highway,Residential,regular
210964511,highway,Residential,regular
210964512,highway,Residential,regular
210964513,highway,Residential,regular
210964516,highway,Residential,regular
210964520,highway,Unclassified,regular
210964521,highway,Residential,regular
210964522,highway,Residential,regular
210964523,highway,Residential,regular
210964525,highway,Residential,regular
210964526,highway,Residential,regular
210964527,highway,Residential,regular
210964529,highway,Unclassified,regular
210964532,highway,Residential,regular
210964533,highway,Residential,regular
210964535,highway,Residential,regular
210964537,highway,Residential,regular
210964538,highway,Residential,regular
210964539,highway,Residential,regular
210964540,highway,Residential,regular
210964541,highway,Residential,regular
210964543,highway,Residential,regular
210964544,highway,Residential,regular
210964545,highway,Residential,regular
210964546,highway,Residential,regular
210964548,highway,Residential,regular
210964549,highway,Residential,regular
210964550,highway,Residential,regular
210964551,highway,Residential,regular
210964552,highway,Residential,regular
210964555,highway,Unclassified,regular
210964557,oneway,Yes,regular
210964557,highway,Tertiary,regular
210964559,oneway,Yes,regular
210964559,highway,Tertiary,regular
210964560,highway,Residential,regular
210964562,highway,Tertiary,regular
210964563,highway,Residential,regular
210964564,highway,Residential,regular
210964565,highway,Residential,regular
210964566,highway,Residential,regular
210964567,highway,Residential,regular
210964568,highway,Residential,regular
210964569,highway,Residential,regular
210964570,highway,Residential,regular
210964571,highway,Residential,regular
210964572,highway,Residential,regular
210964573,highway,Residential,regular
210964574,highway,Residential,regular
210964575,highway,Residential,regular
210964576,highway,Residential,regular
210964577,highway,Residential,regular
210964578,highway,Residential,regular
210964581,highway,Residential,regular
210964582,highway,Residential,regular
210964583,highway,Residential,regular
210964585,highway,Residential,regular
210964587,highway,Residential,regular
210964588,highway,Residential,regular
210964590,highway,Residential,regular
210964591,highway,Residential,regular
210964593,highway,Residential,regular
210964595,highway,Residential,regular
210964597,highway,Tertiary,regular
210964599,highway,Residential,regular
210964600,highway,Residential,regular
210964601,highway,Residential,regular
210964602,highway,Residential,regular
210964603,highway,Residential,regular
210964604,highway,Residential,regular
210964606,highway,Residential,regular
210964607,highway,Residential,regular
210964608,highway,Residential,regular
210964610,highway,Residential,regular
210964612,highway,Residential,regular
210964613,highway,Residential,regular
210964615,highway,Residential,regular
210964616,highway,Residential,regular
210964619,highway,Residential,regular
210964620,highway,Residential,regular
210964621,highway,Residential,regular
210964623,highway,Residential,regular
210964624,highway,Residential,regular
210964626,highway,Residential,regular
210964628,highway,Unclassified,regular
210964630,highway,Residential,regular
210964632,highway,Residential,regular
210964633,oneway,Yes,regular
210964633,highway,Residential,regular
210964635,highway,Unclassified,regular
210964639,highway,Residential,regular
210964641,highway,Tertiary,regular
210964642,highway,Residential,regular
210964643,highway,Residential,regular
210964644,highway,Residential,regular
210964645,highway,Residential,regular
210964648,highway,Residential,regular
210964649,highway,Residential,regular
210964651,highway,Residential,regular
210964653,highway,Residential,regular
210964655,highway,Residential,regular
210964656,highway,Tertiary,regular
210964659,highway,Residential,regular
210964660,highway,Residential,regular
210964661,highway,Residential,regular
210964663,highway,Residential,regular
210964665,highway,Residential,regular
210964667,highway,Residential,regular
210964668,highway,Residential,regular
210964669,oneway,Yes,regular
210964669,highway,Trunk_Link,regular
210964670,highway,Residential,regular
210964671,highway,Residential,regular
210964673,highway,Residential,regular
210964676,highway,Residential,regular
210964679,highway,Residential,regular
210964680,highway,Residential,regular
210964681,highway,Residential,regular
210964682,highway,Residential,regular
210964683,highway,Residential,regular
210964684,highway,Residential,regular
210964685,highway,Residential,regular
210964687,highway,Residential,regular
210964689,highway,Residential,regular
210964690,highway,Residential,regular
210964691,highway,Residential,regular
210964692,highway,Residential,regular
210964693,highway,Residential,regular
210964694,highway,Residential,regular
210964695,highway,Residential,regular
210964696,highway,Residential,regular
210964697,highway,Residential,regular
210964698,highway,Residential,regular
210964700,highway,Residential,regular
210964702,highway,Residential,regular
210964703,highway,Residential,regular
210964704,highway,Residential,regular
210964705,highway,Residential,regular
210964706,highway,Residential,regular
210964708,highway,Residential,regular
210964717,highway,Residential,regular
210964721,highway,Residential,regular
210964723,highway,Unclassified,regular
210964725,highway,Residential,regular
210964727,highway,Unclassified,regular
210964729,highway,Residential,regular
210966950,highway,Residential,regular
210966951,highway,Residential,regular
210966955,highway,Residential,regular
210966956,highway,Residential,regular
210966957,highway,Residential,regular
210966958,highway,Residential,regular
210966959,highway,Residential,regular
210966960,highway,Residential,regular
210966961,highway,Residential,regular
210966962,highway,Residential,regular
210966963,highway,Residential,regular
210966965,highway,Residential,regular
210966967,highway,Residential,regular
210966968,highway,Residential,regular
210966969,highway,Residential,regular
210966971,highway,Residential,regular
210966972,highway,Residential,regular
210966975,highway,Residential,regular
210966977,highway,Residential,regular
210966978,highway,Residential,regular
210966979,highway,Residential,regular
210966980,highway,Residential,regular
210966981,highway,Residential,regular
210966982,highway,Residential,regular
210966983,highway,Residential,regular
210966985,highway,Residential,regular
210966989,highway,Residential,regular
210966991,highway,Residential,regular
210967001,highway,Residential,regular
210967016,highway,Residential,regular
210967017,highway,Residential,regular
210967018,highway,Unclassified,regular
210967019,highway,Unclassified,regular
210967020,highway,Unclassified,regular
210967021,highway,Unclassified,regular
210967022,highway,Unclassified,regular
210967023,highway,Residential,regular
210967024,highway,Unclassified,regular
210967025,highway,Unclassified,regular
210967026,highway,Unclassified,regular
210967027,highway,Residential,regular
210967028,highway,Unclassified,regular
210967029,highway,Unclassified,regular
210967030,highway,Unclassified,regular
210967031,highway,Unclassified,regular
210967032,highway,Unclassified,regular
210967033,highway,Unclassified,regular
210967034,highway,Residential,regular
210967035,highway,Unclassified,regular
210967036,highway,Unclassified,regular
210967037,highway,Residential,regular
210967039,highway,Residential,regular
210967040,highway,Unclassified,regular
210967042,highway,Unclassified,regular
210967043,highway,Unclassified,regular
210967044,highway,Unclassified,regular
210967045,highway,Unclassified,regular
210967046,highway,Residential,regular
210967047,highway,Unclassified,regular
210967048,highway,Unclassified,regular
210967049,highway,Unclassified,regular
210967050,highway,Unclassified,regular
210967051,highway,Unclassified,regular
210967052,highway,Unclassified,regular
210967053,highway,Unclassified,regular
210967054,highway,Unclassified,regular
210967055,highway,Unclassified,regular
210967056,highway,Unclassified,regular
210967057,highway,Unclassified,regular
210967058,highway,Unclassified,regular
210967060,highway,Unclassified,regular
210967061,highway,Residential,regular
210967062,highway,Residential,regular
210967063,highway,Residential,regular
210967064,highway,Residential,regular
210967065,highway,Residential,regular
210967066,highway,Residential,regular
210967067,highway,Residential,regular
210967070,highway,Residential,regular
210967071,highway,Unclassified,regular
210967073,highway,Residential,regular
210967074,highway,Unclassified,regular
210967075,highway,Residential,regular
210967076,highway,Unclassified,regular
210967077,highway,Residential,regular
210967078,highway,Unclassified,regular
210967079,highway,Unclassified,regular
210967080,highway,Residential,regular
210967081,highway,Residential,regular
210967082,highway,Residential,regular
210967083,highway,Unclassified,regular
210967085,highway,Tertiary,regular
210967086,highway,Residential,regular
210967088,highway,Residential,regular
210967089,highway,Residential,regular
210967090,highway,Unclassified,regular
210967091,highway,Unclassified,regular
210967092,highway,Residential,regular
210967093,highway,Residential,regular
210967094,highway,Residential,regular
210967095,highway,Residential,regular
210967096,highway,Residential,regular
210967097,highway,Unclassified,regular
210967098,highway,Unclassified,regular
210967099,highway,Unclassified,regular
210967100,highway,Unclassified,regular
210967101,highway,Residential,regular
210967102,highway,Residential,regular
210967103,highway,Unclassified,regular
210967105,highway,Unclassified,regular
210967106,highway,Residential,regular
210967107,highway,Unclassified,regular
210967108,highway,Residential,regular
210967109,highway,Unclassified,regular
210967110,highway,Unclassified,regular
210967111,highway,Residential,regular
210967112,highway,Unclassified,regular
210967113,highway,Residential,regular
210967114,highway,Residential,regular
210967115,highway,Unclassified,regular
210967116,highway,Residential,regular
210967118,highway,Unclassified,regular
210967120,highway,Residential,regular
210967121,highway,Unclassified,regular
210967122,highway,Residential,regular
210967123,highway,Residential,regular
210967124,highway,Unclassified,regular
210967125,highway,Unclassified,regular
210967126,highway,Residential,regular
210967127,highway,Unclassified,regular
210967128,highway,Unclassified,regular
210967129,highway,Unclassified,regular
210967131,highway,Unclassified,regular
210967132,highway,Unclassified,regular
210967133,highway,Unclassified,regular
210967134,highway,Residential,regular
210967136,highway,Residential,regular
210967138,highway,Unclassified,regular
210967140,highway,Residential,regular
210967141,highway,Unclassified,regular
210967142,highway,Residential,regular
210967143,highway,Unclassified,regular
210967144,highway,Unclassified,regular
210967145,highway,Residential,regular
210967146,highway,Residential,regular
210967147,highway,Unclassified,regular
210967148,highway,Unclassified,regular
210967149,highway,Unclassified,regular
210967150,oneway,Yes,regular
210967150,highway,Unclassified,regular
210967153,highway,Residential,regular
210967154,highway,Unclassified,regular
210967155,highway,Unclassified,regular
210967156,highway,Unclassified,regular
210967157,highway,Residential,regular
210967158,highway,Residential,regular
210967159,highway,Residential,regular
210967160,highway,Unclassified,regular
210967161,highway,Unclassified,regular
210967162,oneway,Yes,regular
210967162,highway,Unclassified,regular
210969457,highway,Residential,regular
210969458,highway,Residential,regular
210974732,highway,Unclassified,regular
210974733,highway,Residential,regular
210974734,highway,Residential,regular
210974735,highway,Residential,regular
210974736,highway,Residential,regular
210974737,highway,Tertiary,regular
210974738,highway,Residential,regular
210974739,highway,Unclassified,regular
210974740,highway,Residential,regular
210974741,highway,Residential,regular
210974742,highway,Residential,regular
210974743,highway,Unclassified,regular
210974744,highway,Living_Street,regular
210974745,highway,Residential,regular
210974746,highway,Residential,regular
210974747,highway,Residential,regular
210974748,highway,Residential,regular
210974749,highway,Residential,regular
210974750,highway,Residential,regular
210974751,highway,Residential,regular
210974752,highway,Residential,regular
210974753,highway,Residential,regular
210974754,highway,Residential,regular
210974755,highway,Residential,regular
210974756,highway,Residential,regular
210974757,highway,Residential,regular
210974758,highway,Living_Street,regular
210974759,highway,Living_Street,regular
210974760,highway,Residential,regular
210974761,highway,Residential,regular
210974762,highway,Residential,regular
210974763,highway,Living_Street,regular
210974764,highway,Residential,regular
210974766,highway,Residential,regular
210974767,highway,Residential,regular
210974768,highway,Residential,regular
210974769,highway,Residential,regular
210974770,highway,Residential,regular
210974771,highway,Residential,regular
210974772,highway,Residential,regular
210974773,highway,Residential,regular
210974774,highway,Residential,regular
210974775,highway,Residential,regular
210974776,highway,Residential,regular
210974779,highway,Residential,regular
210974780,highway,Residential,regular
210974781,highway,Residential,regular
210974782,highway,Residential,regular
210974783,highway,Residential,regular
210974784,highway,Unclassified,regular
210974785,highway,Residential,regular
210974786,highway,Unclassified,regular
210974787,highway,Residential,regular
210974788,highway,Residential,regular
210974789,highway,Residential,regular
210974790,highway,Residential,regular
210974791,highway,Residential,regular
210974792,highway,Living_Street,regular
210974793,highway,Residential,regular
210974794,highway,Residential,regular
210974795,highway,Residential,regular
210974796,highway,Tertiary,regular
210974797,highway,Residential,regular
210974798,highway,Residential,regular
210974799,highway,Residential,regular
210974800,highway,Residential,regular
210974801,highway,Residential,regular
210974802,highway,Residential,regular
210974803,highway,Unclassified,regular
210974804,highway,Residential,regular
210974805,highway,Residential,regular
210974806,highway,Residential,regular
210974807,highway,Residential,regular
210974808,highway,Residential,regular
210974809,highway,Residential,regular
210974810,highway,Residential,regular
210974811,highway,Residential,regular
210974812,highway,Residential,regular
210974813,highway,Residential,regular
210974814,highway,Residential,regular
210974815,highway,Living_Street,regular
210974816,highway,Residential,regular
210974817,highway,Residential,regular
210974818,highway,Residential,regular
210974819,highway,Residential,regular
210974820,highway,Residential,regular
210974821,highway,Residential,regular
210974822,highway,Residential,regular
210974823,highway,Residential,regular
210974825,highway,Residential,regular
210974826,highway,Residential,regular
210974827,highway,Residential,regular
210974828,highway,Residential,regular
210974829,highway,Residential,regular
210974830,highway,Unclassified,regular
210974831,highway,Residential,regular
210974832,highway,Residential,regular
210974833,highway,Unclassified,regular
210974834,highway,Residential,regular
210974836,highway,Residential,regular
210974837,highway,Residential,regular
210974838,highway,Unclassified,regular
210974839,highway,Living_Street,regular
210974840,highway,Residential,regular
210974841,highway,Residential,regular
210974842,highway,Residential,regular
210974843,highway,Residential,regular
210974844,highway,Residential,regular
210974845,highway,Residential,regular
210974846,highway,Residential,regular
210974847,highway,Residential,regular
210974848,highway,Residential,regular
210974849,highway,Residential,regular
210974850,highway,Residential,regular
210974851,highway,Residential,regular
210974853,highway,Residential,regular
210974854,oneway,Yes,regular
210974854,highway,Primary_Link,regular
210974855,highway,Unclassified,regular
210974856,highway,Residential,regular
210974857,highway,Residential,regular
210974858,highway,Residential,regular
210974859,highway,Residential,regular
210974860,highway,Residential,regular
210974861,highway,Living_Street,regular
210974862,highway,Unclassified,regular
210974864,highway,Residential,regular
210974865,highway,Residential,regular
210974866,highway,Residential,regular
210974867,highway,Residential,regular
210974869,highway,Residential,regular
210974870,highway,Residential,regular
210974871,highway,Residential,regular
210974873,highway,Residential,regular
210974874,highway,Tertiary,regular
210974875,highway,Residential,regular
210974876,highway,Residential,regular
210974877,highway,Residential,regular
210974878,highway,Residential,regular
210974879,highway,Residential,regular
210974880,highway,Residential,regular
210974881,highway,Residential,regular
210974882,highway,Residential,regular
210974884,highway,Residential,regular
210974885,highway,Unclassified,regular
210974886,highway,Residential,regular
210974887,highway,Residential,regular
210974889,highway,Residential,regular
210974890,highway,Residential,regular
210974891,highway,Residential,regular
210974892,highway,Residential,regular
210974893,highway,Residential,regular
210974894,highway,Residential,regular
210974896,highway,Residential,regular
210974898,highway,Residential,regular
210974899,highway,Residential,regular
210974902,highway,Residential,regular
210974903,highway,Unclassified,regular
210974904,highway,Residential,regular
210974906,highway,Residential,regular
210974907,highway,Residential,regular
210974908,highway,Residential,regular
210974909,highway,Residential,regular
210974910,highway,Residential,regular
210974911,highway,Residential,regular
210974912,highway,Unclassified,regular
210974913,highway,Residential,regular
210974914,highway,Residential,regular
210974915,highway,Residential,regular
210974916,highway,Residential,regular
210974917,highway,Residential,regular
210974918,highway,Residential,regular
210974919,highway,Residential,regular
210974921,highway,Residential,regular
210974922,highway,Residential,regular
210974923,highway,Residential,regular
210974924,highway,Residential,regular
210974925,highway,Residential,regular
210974926,highway,Residential,regular
210974927,highway,Residential,regular
210974929,highway,Residential,regular
210974930,highway,Residential,regular
210974931,highway,Residential,regular
210974932,highway,Tertiary,regular
210974933,highway,Residential,regular
210974934,highway,Residential,regular
210974935,highway,Residential,regular
210979651,highway,Unclassified,regular
